2,"2 rue Roger Salengro",,"yes","62217","ACHICOURT",19,,
325,"57 rue Sadi Carnot",,"yes","59320","HAUBOURDIN",2,,
326,"110 rue de l'Abattoir",,"yes","59330","HAUTMONT",28,,
327,"20 rue Caroly Mary",,"yes","59330","HAUTMONT",1,,
328,"205 rue Gambetta",,"yes","59330","HAUTMONT",29,,
329,"21 rue Nationale",,"yes","59330","HAUTMONT",28,,
330,"26 rue Faidherbe",,"yes","59330","HAUTMONT",14,,
331,"6 rue Thiers",,"yes","59330","HAUTMONT",14,,
332,"11 rue Depoorter",,"yes","59190","HAZEBROUCK",2,,
333,"2 rue Jeanne d'Arc",,"yes","59190","HAZEBROUCK",23,,
334,"24 rue d'Aire",,"yes","59190","HAZEBROUCK",2,,
335,"25 rue Nationale",,"yes","59190","HAZEBROUCK",2,,
336,"48 rue du Rivage",,"yes","59190","HAZEBROUCK",2,,
337,"5 rue de Dunkerque",,"yes","59190","HAZEBROUCK",23,,
338,"rue des Augustins","Ilôt Saint Eloi ","yes","59190","HAZEBROUCK",23,,
339,"166 Rue Roger Salengro",,"yes","59260","HELLEMMES",2,,
340,"215 rue Roger Salengro",,"yes","59260","HELLEMMES",13,,
341,"25 Pavé du Moulin"," BP 1","yes","59260","HELLEMMES",29,,
342,"379 rue Chanzy",,"yes","59260","HELLEMMES",29,,
343,"118 Boulevard Clémenceau",,"yes","59510","HEM",18,,
344,"14 rue Jules Guesde",,"yes","59510","HEM",29,,
345,"169 Avenue du Docteur Calmette",,"yes","59510","HEM",13,,
346,"7 rue des Ecoles",,"yes","59510","HEM",2,,
347,"10 Place Wagon",,"yes","62110","HENIN BEAUMONT",29,,
348,"36 rue de l' Abbaye",,"yes","62110","HENIN BEAUMONT",2,,
349,"65 rue de Valmy",,"yes","62110","HENIN BEAUMONT",29,,
350,"2 rue Basly",,"yes","59199","HERGNIES",28,,
351,"30 rue Jean-Jacques Rousseau",,"yes","59195","HERIN",28,,
352,"32 rue du Bourg",,"yes","59134","HERLIES",13,,
353,"6 rue de Beaumetz ","Maison Médicale","yes","62147","HERMIES",29,,
354,"15 rue Emile Basly",,"yes","62530","HERSIN COUPIGNY",23,,
355,"5 avenue du pont Major",,"yes","62140","HESDIN",27,,
356,"1133 Route Nationale",,"yes","62360","HESDIN L'ABBE",28,,
357,"6 rue Blaise",,"yes","59171","HORNAING",29,,
358,"44 bis rue Henri Durant",,"yes","62150","HOUDAIN",2,,
359,"53 rue Jean Jaurès",,"yes","59263","HOUPLIN-ANCOISNE",25,,
360,"28 rue Victor Hugo",,"yes","59116","HOUPLINES",29,,
361,"9 rue de la Liberté",,"yes","59116","HOUPLINES",23,,
362,"29 Bis Route d'Hondschoote",,"yes","59492","HOYMILLE",28,,
363,"8 rue de la Longeville",,"yes","62650","HUCQUELIERS",4,,
364,"6 Place Basly",,"yes","62330","ISBERGUES",2,,
365,"40 rue Foch",,"yes","59141","IWUY",27,,
366,"31 rue Jean Jaurès",,"yes","59460","JEUMONT",14,,
367,"11 rue Pauline Houdoye",,"yes","59480","LA BASSEE",2,,
368,"53 rue de Lille",,"yes","59480","LA BASSEE",29,,
369,"2039 Route Nationale",,"yes","59930","LA CHAPELLE D'ARMENTIERES",2,,
370,"313  Route Nationale",,"yes","59930","LA CHAPELLE D'ARMENTIERES",2,,
371,"61 Bis Route Nationale",,"yes","59930","LA CHAPELLE D'ARMENTIERES",2,,
372,"63 Route Nationale",,"yes","59930","LA CHAPELLE D'ARMENTIERES",2,,
373,"89 rue du Colonel Bento Roma",,"yes","62136","LA COUTURE",2,,
374,"170 rue du Gl de Gaulle ","Le Point Central","yes","59110","LA MADELEINE",2,,
375,"2 rue de la Libération",,"yes","59110","LA MADELEINE",28,,
376,"2 rue Pasteur",,"yes","59110","LA MADELEINE",2,,
377,"251 Bis Avenue de la République",,"yes","59110","LA MADELEINE",,,
378,"61 rue de la Concorde",,"yes","59110","LA MADELEINE",23,,
379,"95 Bis rue Georges Pompidou",,"yes","59110","LA MADELEINE",2,,
380,"1 rue Jean Carpezat",,"yes","59174","LA SENTINELLE",28,,
381,"33 rue Pasteur",,"yes","59167","LALLAING",29,,
382,"115 Avenue Sainte Cécile",,"yes","59130","LAMBERSART",2,,
383,"169 rue du Bourg",,"yes","59130","LAMBERSART",2,,
384,"18 Place de la Cessoie",,"yes","59130","LAMBERSART",2,,
385,"201 Av du Maréchal Leclerc",,"yes","59130","LAMBERSART",2,,
386,"23 Avenue Becquart",,"yes","59130","LAMBERSART",,,
387,"233 rue de Lompret",,"yes","59130","LAMBERSART",26,,
388,"236 Rue du Bourg",,"yes","59130","LAMBERSART",,,
389,"384 Avenue de Dunkerque",,"yes","59130","LAMBERSART",2,,
390,"4 rue Flament Reboux",,"yes","59130","LAMBERSART",29,,
391,"440 Avenue de Dunkerque",,"yes","59130","LAMBERSART",29,,
392,"9 rue Desmazières",,"yes","59130","LAMBERSART",28,,
393,"99 rue du Bourg",,"yes","59130","LAMBERSART",29,,
394,"875 rue Gallièni",,"yes","59552","LAMBRES LEZ DOUAI",2,,
395,"1 rue Jeanne de Lallaing",,"yes","59550","LANDRECIES",17,,
396,"48 bis Route d'Happegarbes",,"yes","59550","LANDRECIES",29,,
397,"245 bis rue Jean Jaurés",,"yes","62122","LAPUGNOY",2,,
398,"14 Grand Rue",,"yes","62810","LATTRE-ST-QUENTIN",19,,
399,"22 rue du 11 Novembre",,"yes","62840","LAVENTIE",14,,
400,"25 rue Fontellaye Déjardin",,"yes","59360","LE CATEAU",29,,
401,"14 rue de Montay",,"yes","59360","LE CATEAU CAMBRESIS",29,,
402,"27 rue Carnot",,"yes","62480","LE PORTEL",,,
403,"11 rue Victor Hugo",,"yes","59530","LE QUESNOY",28,,
404,"14 rue de L'Aulette",,"yes","59530","LE QUESNOY",28,,
405,"17 rue du Maréchal Joffre",,"yes","59530","LE QUESNOY",28,,
406,"3 Chemin de Ghissignies",,"yes","59530","LE QUESNOY",28,,
407,"37 Rue Thiers",,"yes","59530","LE QUESNOY",28,,
408,"37 rue de Desvres",,"yes","62520","LE TOUQUET",27,,
409,"42 rue de Metz",,"yes","62520","LE TOUQUET",10,,
410,"1721 Route de Roubaix",,"yes","59276","LECELLES",28,,
411,"7 rue du Général de Gaulle ",,"yes","59115","LEERS",2,,
412,"123 Boulevard JB Trystram",,"yes","59495","LEFFRINCKOUCKE",28,,
413,"478 boulevard J B Trystram",,"yes","59495","LEFFRINCKOUCKE",2,,
414,"18 Bis rue Victor Hugo",,"yes","62790","LEFOREST",2,,
415,"9 rue Lazaro Carnot",,"yes","62790","LEFOREST",29,,
416,"14 Avenue de Varsovie",,"yes","62300","LENS",2,,
417,"2 rue de la Fonderie",,"yes","62300","LENS",29,,
418,"22 rue du Champ de Mars",,"yes","62300","LENS",23,,
420,"29 rue Victor Picard",,"yes","62300","LENS",22,,
421,"36 rue Séraphin Cordier",,"yes","62300","LENS",2,,
422,"47 avenue de Varsovie",,"yes","62300","LENS",2,,
424,"62 boulevard Emile Basly",,"yes","62300","LENS",29,,
425,"126 rue Etienne Flament",,"yes","62300","LENS",,,
426,"93 rue Jean Letienne",,"yes","62300","LENS",2,,
427,"27 Rue Schuman",,"yes","59810","LESQUIN",13,,
428,"3 rue Nouvelle",,"yes","59810","LESQUIN",29,,
429,"5 rue Nouvelle",,"yes","59810","LESQUIN",29,,
430,"101 rue d'erchin",,"yes","59287","LEWARDE",27,,
431,"9 Bis rue Faidherbe",,"yes","59260","LEZENNES",14,,
432,"14 Place de l' Hotel de ville",,"yes","62820","LIBERCOURT",,,
433,"37 rue Cyprien Quinet",,"yes","62820","LIBERCOURT",29,,
434,"73 rue Cyprien Quinet",,"yes","62820","LIBERCOURT",29,,
435,"678 rue Antoine de Lumbres",,"yes","62850","LICQUES",28,,
436,"74 avenue Jean Jaurés",,"yes","62800","LIEVIN",2,,
437,"97 rue A.Dilly",,"yes","62800","LIEVIN",19,,
438,"1 Ter rue de Valmy",,"yes","59000","LILLE",2,,
439,"11 Avenue du Président J-F Kennedy",,"yes","59000","LILLE",2,,
440,"116 rue Nationale",,"yes","59800","LILLE",2,,
441,"12 rue Meurein",,"yes","59000","LILLE",29,,
442,"126 rue Nationale",,"yes","59000","LILLE",2,,
443,"128 rue Jacquemars Giélée",,"yes","59800","LILLE",29,,
444,"129 Bd Victor Hugo",,"yes","59000","LILLE",2,,
445,"13/15 rue des Canonniers",,"yes","59800","LILLE",2,,
446,"14 rue Saint Génois",,"yes","59800","LILLE",2,,
447,"146 rue de Marquillies",,"yes","59000","LILLE",29,,
448,"17 Boulevard Vauban",,"yes","59000","LILLE",28,,
449,"18 rue Saint Jacques",,"yes","59800","LILLE",29,,
450,"185 Bis rue des Bois Blancs",,"yes","59800","LILLE",29,,
451,"19 rue d'Arras",,"yes","59000","LILLE",28,,
452,"20 place Sébastopol",,"yes","59000","LILLE",,,
453,"20 rue Armand Carel",,"yes","59000","LILLE",29,,
454,"22 rue Royale",,"yes","59000","LILLE",29,,
455,"235 rue Nationale",,"yes","59000","LILLE",29,,
456,"26 rue Royale",,"yes","59800","LILLE",29,,
457,"270 rue Pierre Legrand",,"yes","59800","LILLE",2,,
458,"128 rue du Faubourg D'Arras",,"yes","59000","LILLE",26,,
459,"291 rue du faubourg des Postes",,"yes","59000","LILLE",29,,
460,"299 rue Nationale",,"yes","59000","LILLE",2,,
461,"3 Place Cormontaigne",,"yes","59000","LILLE",29,,
462,"3 rue Jean Sans Peur",,"yes","59800","LILLE",2,,
463,"30 Rue du Pont Neuf",,"yes","59000","LILLE",29,,
464,"31 Avenue du Président Kennedy",,"yes","59000","LILLE",29,,
465,"32 rue de l'Arc",,"yes","59000","LILLE",13,,
466,"33 rue Gustave Delory",,"yes","59800","LILLE",2,,
467,"36 bis rue Nicolas Leblanc",,"yes","59000","LILLE",2,,
468,"37 rue Colbert",,"yes","59800","LILLE",12,,
469,"39 rue des Arts",,"yes","59800","LILLE",2,,
470,"4 rue de la Chambre des Comptes",,"yes","59000","LILLE",2,,
471,"42/46 rue du Buisson-Rés.Genévriers",,"yes","59800","LILLE",2,,
472,"48 rue Saint Gabriel",,"yes","59000","LILLE",29,,
473,"51 rue de Belfort",,"yes","59000","LILLE",29,,
474,"53 Boulevard Carnot",,"yes","59800","LILLE",29,,
475,"58 rue Léon Gambetta",,"yes","59000","LILLE",29,,
476,"6 rue Faidherbe",,"yes","59800","LILLE",10,,
477,"78 Rue de Paris",,"yes","59800","LILLE",29,,
478,"8 Rue Armand Carrel",,"yes","59000","LILLE",29,,
479,"8 Rue Colbert",,"yes","59000","LILLE",2,,
480,"8 rue des Postes",,"yes","59000","LILLE",2,,
481,"82 bis rue Ratisbonne",,"yes","59000","LILLE",13,,
482,"83 Avenue Marx Dormoy "," R de C","yes","59000","LILLE",29,,
483,"87 rue Royale",,"yes","59800","LILLE",29,,
484,"94 rue du Faubourg des Postes",,"yes","59000","LILLE",,,
485,"avenue de Mormale ","Résidence Citeaux Entrée 4","yes","59000","LILLE",29,,
486,"77 rue Léon Gambetta","Le Gounod IV ","yes","59000","LILLE",2,,
487,"4 Bd Papin","Résidence les Thermes ","yes","59800","LILLE",29,,
488,"44 rue d'Aire",,"yes","62190","LILLERS",14,,
489,"120 rue Achille Fanien","ZAC de la Haye ","yes","62190","LILLERS",,,
490,"3 rue de Tourcoing",,"yes","59126","LINSELLES",2,,
491,"7 rue de Lille","Rés.Masurel ","yes","59126","LINSELLES",29,,
492,"7 Place de l' Europe",,"yes","62400","LOCON",14,,
493,"68 rue Léon Blum",,"yes","62218","LOISON SOUS LENS",2,,
494,"19 rue Anne Delavaux",,"yes","59160","LOMME",27,,
495,"291 avenue de Dunkerque",,"yes","59160","LOMME",13,,
496,"293 bis Avenue de Dunkerque",,"yes","59160","LOMME",2,,
497,"660 Avenue de Dunkerque",,"yes","59160","LOMME",2,,
498,"807 avenue de Dunkerque",,"yes","59160","LOMME",2,,
499,"876 Avenue de Dunkerque",,"yes","59160","LOMME",2,,
500,"75 rue de L'Eglise",,"yes","59840","LOMPRET",2,,
501,"19/5 Allée des bruyeres",,"yes","62219","LONGUENESSE",2,,
502,"3 rue des Frères camus",,"yes","62219","LONGUENESSE",2,,
503,"608 rue Paul Matrenghen",,"yes","59279","LOON PLAGE",28,,
504,"8 Place de l'Eglise  "," étage B","yes","59279","LOON PLAGE",28,,
505,"19 rue du Maréchal Foch",,"yes","59120","LOOS",2,,
507,"39 rue du 8 Mai",,"yes","62750","LOOS EN GOHELLE",2,,
508,"487 rue Jean Jaurès",,"yes","59156","LOURCHES",,,
509,"3 rue Négrier",,"yes","59390","LYS LEZ LANNOY",1,,
510,"47 rue Jean-Baptiste Lebas",,"yes","59390","LYS LEZ LANNOY",28,,
511,"57 Ter rue du Général Leclerc",,"yes","59390","LYS LEZ LANNOY",2,,
512,"97 rue de Roubaix ",,"yes","59390","TOUFFLERS",2,,
513,"14 rue Victor Hugo",,"yes","59233","MAING",28,,
514,"6 rue des Ecoliers",,"yes","62120","MAMETZ",2,,
515,"1 rue Jean Jaurès",,"yes","59870","MARCHIENNES",29,,
516,"6 rue Pasteur",,"yes","59870","MARCHIENNES",14,,
517,"717 Avenue de Calais",,"yes","62730","MARCK",28,,
518,"134 Bd Clémenceau",,"yes","59700","MARCQ EN BAROEUL",14,,
519,"138 boulevard Georges Clémenceau",,"yes","59700","MARCQ EN BAROEUL",2,,
520,"15 Avenue Foch "," cabinet A","yes","59700","MARCQ EN BAROEUL",13,,
521,"2 rue de la Rianderie",,"yes","59700","MARCQ EN BAROEUL",14,,
522,"21 rue du Docteur Ducroquet",,"yes","59700","MARCQ EN BAROEUL",1,,
523,"280 Boulevard Clémenceau",,"yes","59700","MARCQ EN BAROEUL",14,,
524,"296 rue de la Rianderie",,"yes","59700","MARCQ EN BAROEUL",29,,
525,"31 Place Lisfranc",,"yes","59700","MARCQ EN BAROEUL",29,,
526,"48 rue de L'Abbé Lemire",,"yes","59700","MARCQ EN BAROEUL",14,,
527,"528 Avenue de la République",,"yes","59700","MARCQ EN BAROEUL",28,,
528,"8 rue du Docteur Ducroquet",,"yes","59700","MARCQ EN BAROEUL",14,,
529,"848 Avenue de la République",,"yes","59700","MARCQ EN BAROEUL",,,
530,"920 Avenue de la République",,"yes","59700","MARCQ EN BAROEUL",23,,
531,"16 rue du maréchal Galliéni   ","Cabinet A","yes","59238","MARETZ",,,
532,"2 rue du Château",,"yes","02140","MARFONTAINE",,,
533,"151 avenue Henri Barbusse",,"yes","59770","MARLY",,,
534,"28 rue Jean Jaurès",,"yes","59770","MARLY",28,,
535,"81 Avenue Henri Barbusse",,"yes","59770","MARLY",28,,
536,"471 route de Neuville",,"yes","62161","MAROEUIL",29,,
537,"9 rue de la Place",,"yes","62161","MAROEUIL",12,,
538,"121 grande Rue",,"yes","59550","MAROILLES",29,,
539,"5 rue Jean Baptiste Lebas",,"yes","59164","MARPENT",29,,
540,"58 rue de la République",,"yes","59164","MARPENT",28,,
541,"3 rue Léon Blum",,"yes","59252","MARQUETTE EN OSTREVANT",29,,
542,"19 rue Georges Maertens",,"yes","59520","MARQUETTE LEZ LILLE",14,,
543,"7 rue des Martyrs de la Résistance",,"yes","59520","MARQUETTE LEZ LILLE",29,,
544,"89 Route Nationale",,"yes","62860","MARQUION",19,,
545,"1 Rue du Docteur Schweitzer",,"yes","62250","MARQUISE",,,
546,"20 Rue de la Fabrique",,"yes","59176","MASNY",29,,
547,"10 Boulevard de l'Europe",,"yes","59600","MAUBEUGE",29,,
548,"12 Bd des Rois de France",,"yes","59600","MAUBEUGE",29,,
549,"2 Allée Verte",,"yes","59600","MAUBEUGE",28,,
550,"4 Rue Alfred de Vigny",,"yes","59600","MAUBEUGE",21,,
551,"Rue de La Corniche "," Les Nerviens","yes","59600","MAUBEUGE",29,,
552,"Porte de Mons","Vauban C ","yes","59600","MAUBEUGE",28,,
553,"18 rue Berthelot",,"yes","62670","MAZINGARBE",29,,
554,"4 rue Victor Hugo",,"yes","62680","MERICOURT",2,,
555,"40 rue Pasteur",,"yes","62680","MERICOURT",29,,
556,"290 rue du Général Leclerc",,"yes","59710","MERIGNIES",13,,
557,"20 Route de la Gorgue",,"yes","59660","MERVILLE",29,,
558,"21 rue du Pont de Pierre ",,"yes","59660","MERVILLE",,,
559,"98 rue du Général de Gaulle",,"yes","59660","MERVILLE",29,,
560,"46 rue Nationale",,"yes","59270","METEREN",2,,
561,"26 rue Jules Guesde",,"yes","62410","MEURCHIN",19,,
562,"25 Avenue Robert Schuman",,"yes","59370","MONS EN BAROEUL",29,,
563,"27 rue du Maréchal Lyautey",,"yes","59370","MONS EN BAROEUL",29,,
564,"58 Avenue Robert Schuman",,"yes","59370","MONS EN BAROEUL",29,,
565,"69 rue Voltaire",,"yes","59370","MONS EN BAROEUL",29,,
566,"25 rue Jean Jaurés",,"yes","62640","MONTIGNY  EN GOHELLE",10,,
567,"12 rue de la Licorne",,"yes","62170","MONTREUIL",27,,
568,"14 Place du Général de Gaulle",,"yes","62170","MONTREUIL",27,,
569,"29 Place du Général de Gaulle",,"yes","62170","MONTREUIL",27,,
570,"30 rue Saint Firmin",,"yes","59190","MORBECQUE",2,,
571,"57 rue P. Boeynaems",,"yes","59158","MORTAGNE du NORD",29,,
572,"4 Rue du 8 Mai 1945",,"yes","62910","MOULLE",29,,
573,"148 Bis rue de Roubaix",,"yes","59420","MOUVAUX",14,,
574,"6 rue Franklin Roosevelt",,"yes","59420","MOUVAUX",,,
575,"7 rue Régis Corselle",,"yes","59420","MOUVAUX",29,,
576,"144 rue de Tourcoing",,"yes","59960","NEUVILLE EN FERRAIN",29,,
577,"30 rue de Tourcoing","Jardins du Presbytère ","yes","59960","NEUVILLE EN FERRAIN",14,,
578,"30 rue de Tourcoing",,"yes","59960","NEUVILLE EN FERRAIN",14,,
579,"42 rue Fernand Lecroart",,"yes","59660","NEUVILLE EN FERRAIN",28,,
580,"1651 rue d'Armentières",,"yes","59850","NIEPPE",23,,
581,"201 Place du Général de Gaulle",,"yes","59850","NIEPPE",2,,
582,"32 rue Viviane Romance"," Rés. Voltaire","yes","59850","NIEPPE",29,,
583,"1 rue Courbet",,"yes","62290","NOEUX LES MINES",2,,
584,"209 rue Nationale",,"yes","62290","NOEUX LES MINES",2,,
585,"314 rue Nationale",,"yes","62290","NOEUX LES MINES",2,,
586,"13 rue Jean Baptiste Lebas",,"yes","59310","NOMAIN",29,,
587,"10 rue Carnot",,"yes","62950","NOYELLES GODAULT",19,,
588,"12 RUE DE VERDUN",,"yes","62950","NOYELLES GODAULT",29,,
589,"28 rue Ernest Renan",,"yes","62590","OIGNIES",2,,
590,"33 rue Marcel Sembat",,"yes","62590","OIGNIES",19,,
591,"131 Rue Jean Jaurès",,"yes","59264","ONNAING",34,,
592,"1 rue de la Poterne",,"yes","59310","ORCHIES",29,,
593,"11 rue François Herbo",,"yes","59310","ORCHIES",29,,
594,"15 rue François Herbo   ",,"yes","59310","ORCHIES",28,,
595,"24 rue Jules Ferry",,"yes","59130","ORCHIES",28,,
596,"7 Allée Alphonse Leroux",,"yes","59310","ORCHIES",23,,
597,"1 Bis Route Villers-Pol",,"yes","59530","ORSINVAL",28,,
598,"136 Boulevard de la Liberté",,"yes","62230","OUTREAU",28,,
599,"22 Boulevard Splingard",,"yes","62230","OUTREAU",28,,
600,"24 Bis rue du Professeur Clerc",,"yes","62230","OUTREAU",10,,
601,"6 Impasse des Sports",,"yes","62215","OYE PLAGE",28,,
602,"161 rue de la Prévôté",,"yes","59840","PERENCHIES",2,,
603,"84 rue Edouard Agache",,"yes","59840","PERENCHIES",2,,
604," Rue Edouard Agache","Résidence de la Filature","yes","59840","PERENCHIES",18,,
605,"29 Avenue de Corrézzola",,"yes","59494","PETITE FORET",28,,
606,"75 rue Jacques Pitilion",,"yes","59640","PETITE SYNTHE",28,,
607,"2 rue Georges Pompidou",,"yes","59133","PHALEMPIN",2,,
608,"28 rue Jean Baptiste Lebas",,"yes","59133","PHALEMPIN",29,,
609,"Le Nouveau Village",,"yes","59133","PHALEMPIN",,,
610,"13 bis rue du Gal de Gaulle",,"yes","62880","PONT A VENDIN",19,,
611,"22 rue Edmond Madaré",,"yes","62360","PONT DE BRIQUES",27,,
612,"11 rue de l'Egalité",,"yes","59121","PROUVY",34,,
613,"1 Place de la République",,"yes","59267","PROVILLE",29,,
614,"35 rue Jules Guesde",,"yes","59185","PROVIN",23,,
615,"7 bis rue Jules Guesde",,"yes","59185","PROVIN",29,,
616,"97 Faubourg de Cassel",,"yes","59380","QUAEDYPRE",2,,
617,"73 rue Roger Salengro",,"yes","59243","QUAROUBLE",28,,
618,"34 rue Koenig",,"yes","59890","QUESNOY SUR DEULE",2,,
619,"4 Place du Général de Gaulle",,"yes","59890","QUESNOY SUR DEULE",2,,
620,"40 rue Belle Croix",,"yes","59890","QUESNOY SUR DEULE",29,,
621,"13 rue du Quesnoy",,"yes","59920","QUIEVRECHAIN",28,,
622,"15 rue de la Gare",,"yes","59194","RACHES",19,,
623,"313 Route d'Arras",,"yes","59554","RAILLENCOURT STE OLLE",27,,
624,"714 Route d'Arras",,"yes","59554","RAILLENCOURT STE OLLE",27,,
626,"111 A rue Augustin TIRMONT",,"yes","59283","RAIMBEAUCOURT",29,,
627,"462 rue Henri Durre",,"yes","59590","RAISMES",34,,
628,"50 Grand Place",,"yes","59590","RAISMES",14,,
629,"141 Route de Montreuil",,"yes","62180","RANG DU FLIERS",23,,
630,"20 Place Stoven",,"yes","59173","RENESCURE",2,,
631,"3 rue des Charbonniers",,"yes","62136","RICHEBOURG",14,,
632,"2 rue Camille Saint Saens",,"yes","59790","RONCHIN",13,,
633,"261 rue Charles Saint Venant",,"yes","59790","RONCHIN",29,,
634,"518 Avenue Jean Jaurès",,"yes","59790","RONCHIN",13,,
635,"742 Avenue Jean Jaurès",,"yes","59790","RONCHIN",16,,
636,"3 rue des Chalets",,"yes","59223","RONCQ",,,
637,"3 Rue des Chalets ","La Poterie du Blanc Four","yes","59223","RONCQ",28,,
639,"338 rue de Lille",,"yes","59223","RONCQ",,,
640,"365 rue de Lille",,"yes","59223","RONCQ",23,,
641,"395 rue de Lille",,"yes","59223","RONCQ",29,,
642,"412 rue de Lille",,"yes","59223","RONCQ",14,,
643,"122 rue Jean-Baptiste Lebas",,"yes","59286","ROOST WARENDIN",28,,
644,"475 rue Pierre Brossolette",,"yes","59286","ROOST WARENDIN",29,,
645,"1255 rue d'Aire",,"yes","62120","ROQUETOIRE",2,,
646,"56 rue de l'alène d'or",,"yes","59230","ROSULT",28,,
647,"102  Boulevard Montesquieu",,"yes","59100","ROUBAIX",14,,
648,"149 rue Jules Guesde",,"yes","59100","ROUBAIX",14,,
649,"16 Bd du Général de Gaulle",,"yes","59100","ROUBAIX",,,
650,"160 rue de l'Hommelet",,"yes","59100","ROUBAIX",29,,
651,"19 rue des Ecoles",,"yes","59100","ROUBAIX",14,,
652,"21 Boulevard de Mulhouse",,"yes","59100","ROUBAIX",29,,
653,"242 Grand Rue",,"yes","59100","ROUBAIX",,,
654,"24-26 Bd de Reims",,"yes","59100","ROUBAIX",,,
655,"295 rue Montgolfier",,"yes","59100","ROUBAIX",29,,
656,"33 rue Dupleix",,"yes","59100","ROUBAIX",29,,
657,"35 rue Pierre de Roubaix",,"yes","59100","ROUBAIX",23,,
658,"39 rue de l'Epeule",,"yes","59100","ROUBAIX",14,,
659,"40 Avenue Jean Baptiste LEBAS",,"yes","59100","ROUBAIX",14,,
660,"46/72 rue Barbieux ","Résidence Chantilly","yes","59100","ROUBAIX",29,,
